date,daily_return,portfolio_value,position_scalar,sentiment_score
2022-04-12,0.014159483171806169,95452418.85712202,1.2,-1.3496132779742716
2022-04-13,-0.016064983964757702,93918977.27878502,0.8,-1.3496132779742716
2022-04-14,0.007224250925110129,94597471.53727669,0.8,1.4155287146824904
2022-04-15,-0.014229032951541844,93251440.99764024,0.8,1.4155287146824904
2022-04-18,0.005932366519823786,93804642.72413997,0.8,1.4155287146824904
2022-04-19,0.003427214977973567,94126131.4006876,0.8,1.4155287146824904
2022-04-20,-0.008390279823788543,93336386.81950514,0.8,1.4155287146824904
2022-04-21,-0.03132330942731276,90412782.29433042,0.8,1.4155287146824904
2022-04-22,-0.007478193480176212,89736658.01525237,1.2,-1.359280052756762
2022-04-25,-0.06302333656387664,84081154.41503963,0.8,-1.359280052756762
2022-04-26,-0.028795604581497786,81659986.7397483,0.8,-1.359280052756762
2022-04-27,0.0250374098678414,83704541.29755387,0.8,-1.359280052756762
2022-04-28,-0.01414789251101321,82520298.4445924,0.8,1.0061852109181797
2022-04-29,0.0369919443171806,85572884.7296919,0.8,0.8783256331303426
2022-05-05,0.014778665022026431,86837537.7280805,1.0,0.99106084670264
2022-05-06,-0.008564218502202642,86093842.08078395,1.0,0.99106084670264
2022-05-09,0.01376558572687224,87278974.24450277,0.8,1.3930093230598657
2022-05-10,0.014317709251101315,88528609.22146992,0.8,1.0800013773018695
2022-05-11,0.0032469251101321585,88816054.9857162,1.0,1.0800013773018695
2022-05-12,0.006546802114537445,89397516.12230155,1.0,1.0800013773018695
2022-05-13,0.0063741083700440525,89967345.57807787,1.0,1.0800013773018695
2022-05-16,0.001940640704845815,90141939.87101363,1.0,1.0800013773018695
2022-05-17,-0.001031641233480176,90048945.7289768,1.0,1.0800013773018695
2022-05-18,0.00610208704845815,90598432.2344369,1.0,1.0800013773018695
2022-05-19,0.006230079999999997,91162867.71513201,0.8,1.4192621380232977
2022-05-20,0.010334218325991185,92104964.69332364,0.8,1.4192621380232977
2022-05-23,0.011002775154185022,93118374.91042843,1.0,0.995973432362016
2022-05-24,-0.034620027665198234,89894614.1948911,1.0,0.995973432362016
2022-05-25,0.01584298731277533,91318813.42706758,1.0,0.995973432362016
2022-05-26,0.0036261888986784136,91649952.6945573,1.0,0.995973432362016
2022-05-27,0.00047333092511013216,91693333.45145251,1.0,0.995973432362016
2022-05-30,0.008097299207048459,92435801.80770059,1.0,0.995973432362016
2022-05-31,0.009989149603524232,93359156.86067943,1.2,-1.3023145732647592
2022-06-01,0.005924611629955945,93912273.60717909,0.8,-1.3023145732647592
2022-06-02,0.00900674414096916,94758117.42725565,0.8,-1.3023145732647592
2022-06-06,0.014897624317180612,96169788.26169018,0.8,1.5088482011021016
2022-06-07,-0.0043632903964757695,95750171.54813685,0.8,1.5088482011021016
2022-06-08,-0.001256928634361233,95629820.41577299,0.8,0.913834722598612
2022-06-09,-0.016408620088105726,94060667.0234768,1.0,0.913834722598612
2022-06-10,0.014164815330396475,95393019.00171825,1.0,0.913834722598612
2022-06-13,0.002989054801762114,95678153.96321993,0.8,1.2429373133641832
2022-06-14,0.0005555088986784142,95731304.02915561,1.0,1.2429373133641832
2022-06-15,-0.0009588345374449338,95639513.54853782,1.0,1.2429373133641832
2022-06-16,0.006779510837004406,96287902.66708596,1.2,-1.359376609172107
2022-06-17,0.004416939030837002,96713200.46257365,0.8,1.4243944664811985
2022-06-20,0.009547735154185017,97636592.48650391,0.8,-1.255450247051788
2022-06-21,-0.0033999289867841396,97304635.00553823,0.8,-1.255450247051788
2022-06-22,-0.01002453057268722,96329201.71706103,0.8,-1.255450247051788
2022-06-23,0.016549825022026426,97923433.14998987,0.8,0.9841869113855376
2022-06-24,0.009258492158590308,98830056.4879513,1.0,0.9841869113855376
2022-06-27,0.0073139520704845785,99552894.78422745,0.8,-0.0971570855897178
2022-06-28,0.012601894449339207,100807449.85642444,1.0,-0.0971570855897178
2022-06-29,-0.01751505973568282,99041801.35038732,1.0,-0.0971570855897178
2022-06-30,0.007308826607929515,99765680.70339431,1.0,-0.0971570855897178
2022-07-01,-0.0011951450220264318,99646446.24673256,1.2,-1.3388820738382952
2022-07-04,0.005384035242290747,100182946.22509399,0.8,-1.3388820738382952
2022-07-05,-0.006624640528634358,99519270.21925324,0.8,-1.3388820738382952
2022-07-06,-0.006767811277533037,98845742.57993153,0.8,-1.3388820738382952
2022-07-07,0.005820200704845813,99421044.64056624,0.8,-1.3388820738382952
2022-07-08,0.0018338438766519814,99603367.3144907,0.8,-1.3388820738382952
2022-07-11,-0.006758719999999998,98930176.0437549,0.8,-1.3388820738382952
2022-07-12,-0.013146879823788541,97629552.9083614,0.8,-1.3388820738382952
2022-07-13,0.010228613039647573,98628167.82629484,0.8,-1.3388820738382952
2022-07-14,0.005999294977973566,99219867.29822186,0.8,1.4641684543883493
2022-07-15,-0.013894558061674004,97841251.09117512,0.8,0.9698171139222064
2022-07-18,0.02070951436123348,99867495.88576886,1.0,-0.1955966841496854
2022-07-19,0.008571151365638763,100723475.30951309,0.8,0.9178286726838788
2022-07-20,0.008063664845814977,101535675.65651473,1.0,0.9178286726838788
2022-07-21,-0.0025332021145374447,101278465.26824066,1.0,0.9178286726838788
2022-07-22,-0.001780517885462555,101098137.14941837,1.0,0.9178286726838788
2022-07-25,-0.0065260854625550655,100438362.06627615,1.0,0.9178286726838788
2022-07-26,0.00951688845814978,101394222.75498016,1.0,0.9178286726838788
2022-07-27,0.007900798590308369,102195318.08718812,1.0,0.9178286726838788
2022-07-28,0.007024869251101322,102913226.83482532,1.0,0.9178286726838788
2022-07-29,-0.0042554058149779726,102475289.29091427,0.8,1.4762794050163468
2022-08-01,0.0050533481938325985,102993132.60896498,1.0,0.995973432362016
2022-08-02,-0.032526938149779736,99643081.35474111,1.2,-1.3024893227209575
2022-08-03,-0.003344265198237884,99309848.46552126,0.8,1.382028277145725
2022-08-04,0.012252181674008805,100526610.77093913,0.8,1.382028277145725
2022-08-05,0.011354206343612332,101668010.65265636,0.8,1.382028277145725
2022-08-08,0.011844730220264313,102872240.81086802,0.8,1.4590756629137085
2022-08-09,0.003341639471365637,103216002.75126946,0.8,1.4590756629137085
2022-08-10,0.0031027527753303952,103536256.49026448,0.8,1.4590756629137085
2022-08-11,0.011422841762114534,104718934.76479447,0.8,1.4590756629137085
2022-08-12,-0.00356475911894273,104345636.9871657,0.8,1.4590756629137085
2022-08-15,0.004001260264317179,104763151.03819731,0.8,1.4590756629137085
2022-08-16,0.0067034844052863436,105465429.18743053,1.2,-1.32414395857499
2022-08-17,0.002590306255506607,105738616.94839442,0.8,-1.32414395857499
2022-08-18,0.0022795282819383254,105979651.11622132,0.8,-1.32414395857499
2022-08-19,-0.010686064669603524,104847145.71073136,1.2,-1.2136820915900122
2022-08-22,0.005695816916299557,105444335.85689627,0.8,-1.2136820915900122
2022-08-23,0.0034751654625550642,105810772.3710882,0.8,-1.2136820915900122
2022-08-24,-0.025645428370044042,103097209.78746644,0.8,-1.2136820915900122
2022-08-25,-0.0034112091629955937,102745523.64076015,0.8,-1.2136820915900122
2022-08-26,-0.0046687189427312755,102265833.6682577,0.8,-1.2136820915900122
2022-08-29,0.006792447753303963,102960469.0003974,0.8,-1.2517459043472976
2022-08-30,-0.0026688281938325982,102685685.19787891,0.8,-1.2517459043472976
2022-08-31,-0.022427104317180608,100382742.6240649,0.8,-1.2517459043472976
2022-09-01,-0.00396502,99984723.04190564,0.8,0.0819487626694779
2022-09-02,0.00473154,100457804.75836734,1.0,0.0819487626694779
2022-09-05,0.00396394,100856013.46896122,1.0,0.0819487626694779
2022-09-06,0.00683196,101545057.71874063,0.8,0.98388314271465
2022-09-07,-0.0019155800000000007,101350540.03707576,0.8,0.9741999560144812
2022-09-08,-0.0018812800000000001,101159871.29311481,0.8,1.4825216600843667
2022-09-09,0.008338160000000002,102003358.48553622,0.8,1.4825216600843667
2022-09-13,0.004750419999999999,102487917.27975307,1.2,-1.3196571922829892
2022-09-14,0.002711279999999999,102765790.72011532,1.2,-1.28443750645242
2022-09-15,-0.0024612600000000003,102512857.39004752,0.8,-1.28443750645242
2022-09-16,-0.02458382,99992699.75628492,1.2,-1.2256220345313489
2022-09-19,-0.017955939999999997,98197236.83902305,0.8,0.934814454404701
2022-09-20,0.0074347,98927303.83575013,1.0,0.934814454404701
2022-09-21,0.0015157800000000004,99077255.86435829,0.8,1.4391109528342991
2022-09-22,-0.00848074,98237007.41745919,0.8,1.1772709423267576
2022-09-23,-0.014624680000000001,96800322.61982122,0.8,1.4868353020413116
2022-09-26,-0.024422100000000002,94436255.46076769,0.8,0.97471742014913
2022-09-27,0.019352220000000003,96263806.65242067,0.8,1.388227249224114
2022-09-28,-0.01090886,95213678.26258235,1.2,-1.320130967746432
2022-09-29,-0.01088346,94177424.00375867,0.8,-1.320130967746432
2022-09-30,0.0025696799999999995,94419429.84667264,0.8,-1.320130967746432
2022-10-10,-0.012205700000000002,93266974.61179312,1.0,0.9338086333407246
2022-10-11,-0.00222038,93059886.48670459,1.0,0.9338086333407246
2022-10-12,0.025895580000000005,95469726.22201197,1.0,0.9338086333407246
2022-10-13,0.0015180600000000001,95614654.99460055,0.8,-0.1369321325464179
2022-10-14,0.014557660000000002,97006580.63302924,1.0,-0.1369321325464179
2022-10-17,0.011334320000000002,98106084.2600298,1.0,-0.1369321325464179
2022-10-18,-0.0008069400000000001,98026918.536397,1.0,-0.1369321325464179
2022-10-19,-0.0083775,97205698.02635832,1.0,-0.1369321325464179
2022-10-20,-0.004703280000000001,96748512.41094491,1.0,-0.1369321325464179
2022-10-21,-0.0017626799999999995,96577975.74308838,1.0,-0.1369321325464179
2022-10-24,-0.021751120000000006,94477296.60334337,1.0,-0.1369321325464179
2022-10-25,-0.00719308,93797713.8506918,0.8,0.9111707020599498
2022-10-26,0.009849300000000002,94721555.6737214,1.0,0.9111707020599498
2022-10-27,0.0028945,94995727.21661898,1.0,0.9111707020599498
2022-10-28,-0.034813880000000005,91688557.36878689,1.0,0.9111707020599498
2022-10-31,-0.000641319999999999,91629755.66317514,1.0,0.9111707020599498
2022-11-01,0.02779342,94176459.94681914,1.0,0.9111707020599498
2022-11-02,0.02031442,96089600.10829201,1.0,0.9111707020599498
2022-11-03,-0.00039517999999999997,96051627.42012121,1.0,0.9111707020599498
2022-11-04,0.0208212,98051537.56496105,1.0,0.9111707020599498
2022-11-07,0.0173501,99752741.54686688,1.0,0.9111707020599498
2022-11-08,0.0050129,100252792.06496717,1.0,0.9111707020599498
2022-11-09,0.01552168,101808883.82250613,0.8,1.329709644936562
2022-11-10,0.0037522,102190891.11638495,0.8,1.2034559351556555
2022-11-11,0.026266539999999998,104875092.24552912,1.0,1.2034559351556555
2022-11-14,0.0076145399999999995,105673667.8304364,1.0,1.2034559351556555
2022-11-15,0.012610980000000003,107006316.34197268,1.0,0.0967548709322944
2022-11-16,-0.00440646,106534797.28926443,1.2,-1.2941705726509851
2022-11-17,-0.0002203999999999999,106511317.01994187,0.8,-1.2941705726509851
2022-11-18,-0.00894552,105558517.90331364,0.8,-1.2941705726509851
2022-11-21,-0.006048659999999999,104920030.31841257,0.8,1.5147263261570751
2022-11-22,-0.002068599999999999,104702992.7436959,0.8,1.5147263261570751
2022-11-23,-0.00263132,104427485.66482955,0.8,1.5147263261570751
2022-11-24,0.013420519999999998,105828956.8247441,0.8,1.5147263261570751
2022-11-25,0.01453846,107367546.88038237,0.8,1.3975580300653816
2022-11-28,0.0044959399999999995,107850264.92910376,0.8,0.9215942689876544
2022-11-29,0.04251904,112435954.65763491,1.0,0.9215942689876544
2022-11-30,0.0067411400000000005,113193901.16901568,0.8,0.1041591756339965
2022-12-01,0.01098914,114437804.79610814,0.8,1.337272979479419
2022-12-02,0.009156139999999998,115485613.35811397,1.0,1.337272979479419
2022-12-05,0.013683579999999999,117065869.98734878,1.0,1.337272979479419
2022-12-06,0.00953348,118181915.11755577,1.0,1.337272979479419
2022-12-07,0.00038632,118227571.155004,0.8,-0.3637127260424885
2022-12-08,0.00469748,118782942.80595319,0.8,-0.3637127260424885
2022-12-09,0.007231180000000002,119641883.64631274,0.8,-0.3637127260424885
2022-12-12,-0.012476479999999998,118149174.0778372,0.8,-0.3637127260424885
2022-12-13,0.005476539999999999,118796222.75564145,0.8,-0.3637127260424885
2022-12-14,-0.005238780000000001,118173875.47979365,0.8,-0.1330398003030698
2022-12-15,-0.00622912,117437756.22856496,1.0,-0.1330398003030698
2022-12-16,-0.0019665999999999998,117206803.13716586,1.0,-0.1330398003030698
2022-12-19,-0.024248779999999998,114364681.15338942,1.0,-0.1330398003030698
2022-12-20,-0.006904240000000001,113575079.94718295,0.8,0.90345012775448
2022-12-21,0.0036713800000000006,113992057.22419943,1.0,0.90345012775448
2022-12-22,-0.005440619999999999,113371869.7578243,1.0,0.90345012775448
2022-12-23,-0.008378260000000002,112422010.75630711,0.8,0.9128036752356148
2022-12-26,0.010769059999999999,113632690.13546243,1.2,-1.265098080672772
2022-12-27,0.01277032,115083815.95095313,0.8,-1.265098080672772
2022-12-28,-0.01349234,113531065.97764544,0.8,-1.265098080672772
2022-12-29,-0.01044636,112345079.59125921,0.8,-1.265098080672772
2022-12-30,0.0034327,112730726.54597214,0.8,-1.265098080672772
2023-01-03,0.02320314,115346433.37632003,0.8,-1.265098080672772
2023-01-04,-0.00623514,114627232.215718,0.8,-1.265098080672772
2023-01-05,0.01540592,116393170.18505478,0.8,0.9507022107077976
2023-01-06,0.00904302,117445715.95090163,1.0,0.9507022107077976
2023-01-09,0.00907186,118511167.04360797,0.8,1.3945747314527337
2023-01-10,0.00623294,119249840.03712076,0.8,1.3945747314527337
2023-01-11,-0.010636040000000001,117981493.96849234,0.8,1.3945747314527337
2023-01-12,0.009234800000000001,119071029.46899258,1.2,-1.362907797486925
2023-01-13,0.0007045799999999998,119154924.53493585,0.8,-1.362907797486925
2023-01-16,0.0113625,120508822.36496405,1.2,-1.3355568148982686
2023-01-17,-0.00216362,120248087.06671877,0.8,-1.3355568148982686
2023-01-18,-5.8719999999999384e-05,120241026.09904622,0.8,-1.3355568148982686
2023-01-19,0.0039062000000000003,120710711.59519432,0.8,-1.3355568148982686
2023-01-20,0.017606120000000003,122835958.8688247,0.8,-1.3355568148982686
2023-01-30,0.018691179999999998,125131907.88651451,0.8,-1.2765369899082133
2023-01-31,0.00996902,126379350.37887333,0.8,0.986211300176067
2023-02-01,0.015556859999999999,128345416.2396084,0.8,1.0058464955190922
2023-02-02,-0.00773884,127352171.59859668,1.0,1.0058464955190922
2023-02-03,-0.002054,127090590.23813316,1.0,1.0058464955190922
2023-02-06,-0.00463994,126500897.52486363,1.0,1.0058464955190922
2023-02-07,0.011617899999999999,127970572.30221775,1.0,1.0058464955190922
2023-02-08,-0.0024844,127652642.21239011,1.0,1.0058464955190922
2023-02-09,0.00873388,128767545.07115607,1.0,1.0058464955190922
2023-02-10,-0.0034055400000000007,128329022.04571444,1.0,1.0058464955190922
2023-02-13,0.00398042,128839825.45164564,1.0,1.0058464955190922
2023-02-14,-0.00307402,128443769.25141077,1.0,1.0058464955190922
2023-02-15,0.0024254999999999997,128755309.61373006,0.8,0.9018233784370262
2023-02-16,-0.02433354,125622237.13703197,1.0,0.9018233784370262
2023-02-17,-0.0045431000000000004,125051522.75149472,1.0,0.9018233784370262
2023-02-20,0.0072008,125951993.75652367,0.8,-1.233903671582792
2023-02-21,0.009830199999999999,127190127.04554904,0.8,-1.233903671582792
2023-02-22,-0.003144820000000001,126790136.99021365,0.8,0.938690866546212
2023-02-23,0.00385484,127278892.68188901,1.0,0.938690866546212
2023-02-24,-0.00782334,126283146.62961508,1.0,0.938690866546212
2023-02-27,-0.00884332,125166384.35336247,1.0,0.938690866546212
2023-02-28,0.0058664599999999996,125900667.9405161,1.0,0.938690866546212
2023-03-01,0.0034090400000000003,126329868.35355203,1.0,0.938690866546212
2023-03-02,-0.00675762,125476179.1085687,1.0,0.938690866546212
2023-03-03,0.00438064,126025845.07781886,1.0,0.938690866546212
2023-03-06,0.0037080000000000004,126493148.91136742,1.0,0.938690866546212
2023-03-07,-0.01248888,124913391.15379122,1.0,0.938690866546212
2023-03-08,0.00778422,125885744.47147839,1.0,0.938690866546212
2023-03-09,0.0008059199999999992,125987198.31066284,1.0,0.938690866546212
2023-03-10,-0.01534244,124054247.2798134,1.0,0.938690866546212
2023-03-13,-0.00802216,123059064.25945516,1.0,0.938690866546212
2023-03-14,-0.013040560000000001,121454305.14843588,0.8,0.0477381075827685
2023-03-15,0.003126319999999999,121834010.17170754,1.0,0.0477381075827685
2023-03-16,-0.02607502,118657185.91980007,1.0,0.0477381075827685
2023-03-17,0.0046838800000000005,119212961.9397861,1.0,0.0477381075827685
2023-03-20,-0.0008506200000000001,119111557.01010089,1.0,0.0477381075827685
2023-03-21,0.011632580000000002,120497131.72594543,1.2,-1.334813868255917
2023-03-22,-0.00028777999999999985,120462455.06137735,0.8,-1.334813868255917
2023-03-23,0.0029176,120813916.32026441,0.8,1.002000947749193
2023-03-24,-0.0035632999999999993,120383420.09224041,1.0,1.002000947749193
2023-03-27,-0.020083959999999998,117965644.29844466,1.0,1.0078531481081847
2023-03-28,-0.0107513,116697360.26689878,0.8,0.90345012775448
2023-03-29,-0.006707800000000002,115914577.71370047,1.0,0.90345012775448
2023-03-30,0.00284456,116244303.68488176,1.0,0.90345012775448
2023-03-31,0.00220026,116500071.37650746,1.2,-1.2044342396686347
2023-04-03,0.009272319999999999,117580297.31833328,0.8,-1.2044342396686347
2023-04-04,-0.011313800000000002,116250017.35053311,0.8,-1.2044342396686347
2023-04-06,-0.0026857999999999995,115937793.05393305,0.8,1.4431417163736289
2023-04-07,0.00863428,116938832.42174278,1.2,-1.218245323146181
2023-04-10,-0.011391580000000002,115606714.35710391,0.8,-1.218245323146181
2023-04-11,0.0022780599999999997,115870073.38881227,0.8,-1.218245323146181
2023-04-12,-0.0015644800000000005,115688796.97639695,1.2,-1.1889192203556036
2023-04-13,-0.010010800000000002,114530659.56762564,0.8,-1.1889192203556036
2023-04-14,0.00867146,115523807.60083993,0.8,1.1622762671836275
2023-04-17,-0.0013389,115369132.77484316,1.0,1.1622762671836275
2023-04-18,-0.006227440000000001,114650678.4226358,0.8,0.9804789906599902
2023-04-19,-0.014969999999999999,112934357.76664893,1.0,0.9804789906599902
2023-04-20,-0.01970874,110708563.87235907,1.2,-1.2452524752574812
2023-04-21,-0.0249292,107948687.94187225,1.2,-1.2068603996340252
2023-04-24,-0.017367439999999998,106073895.58096306,0.8,-1.2068603996340252
2023-04-25,-0.02984364,102908264.4278472,0.8,-1.2068603996340252
2023-04-26,0.008313780000000002,103763821.09848215,0.8,-1.2068603996340252
2023-04-27,-0.01104316,102617940.61988023,0.8,-1.2068603996340252
2023-04-28,0.01078832,103725015.8010285,0.8,1.3777291419343896
2023-05-04,-0.0005378999999999999,103669222.11502913,1.0,0.9110308952007016
2023-05-05,-0.016095500000000002,102000614.15047666,1.0,0.9110308952007016
2023-05-08,-0.00525842,101464252.08101551,1.0,1.2239144229739034
2023-05-09,-0.022131139999999997,99218732.51321526,1.0,1.2239144229739034
2023-05-10,0.0005552999999999995,99273828.67537986,1.0,1.2239144229739034
2023-05-11,0.0010951600000000004,99382549.40159199,1.0,1.2239144229739034
2023-05-12,-0.022848820000000002,97111775.41917391,1.0,1.2239144229739034
2023-05-15,0.0091866,98003902.4552397,0.8,0.9001554412470212
2023-05-16,-0.008593040000000001,97161751.00128572,1.0,0.9001554412470212
2023-05-17,0.00275316,97429252.8476724,1.0,0.9001554412470212
2023-05-18,-0.00017537999999999967,97412165.70530799,1.0,0.9001554412470212
2023-05-19,0.0007344400000000003,97483709.09628859,1.0,0.9001554412470212
2023-05-22,0.002076320000000001,97686116.4711594,1.0,0.9001554412470212
2023-05-23,-0.0027216999999999996,97420244.16795984,1.0,0.9001554412470212
2023-05-24,-0.005358240000000001,96898243.1188493,0.8,1.4389924549055042
2023-05-25,-0.0034386599999999996,96565043.00616623,1.2,-1.2831312831021449
2023-05-26,-0.007502840000000002,95840530.93889785,0.8,-1.2831312831021449
2023-05-29,-0.018962120000000002,94023191.29037076,0.8,-1.304770965227193
2023-05-30,-0.0019370600000000002,93841062.72744983,0.8,1.5067830525748975
2023-05-31,-0.00183156,93669187.19060075,0.8,0.8828708835039029
2023-06-01,-0.00724752,92990317.88305314,1.0,0.8828708835039029
2023-06-02,0.025148000000000004,95328838.39717616,1.2,-1.2097013963965706
2023-06-05,0.011210440000000002,96397516.62029739,0.8,-1.2097013963965706
2023-06-06,-0.008258520000000002,95601415.80133833,0.8,-1.2097013963965706
2023-06-07,0.005466900000000001,96124059.18138267,0.8,-1.2097013963965706
2023-06-08,0.0008010800000000006,96201062.2427117,0.8,0.8734433999248553
2023-06-09,0.0005501399999999993,96253986.29509391,1.2,-1.1257976470572193
2023-06-12,0.00076926,96328030.63659127,0.8,-1.1257976470572193
2023-06-13,-0.02292024,94120169.05567324,0.8,-1.1257976470572193
2023-06-14,0.004222340000000001,94517576.41028379,0.8,-1.1257976470572193
2023-06-15,0.004445179999999999,94937724.05059126,0.8,-1.1257976470572193
2023-06-16,0.0126197,96135809.6467925,0.8,-1.1257976470572193
2023-06-19,0.0002998400000000013,96164635.007957,1.2,-1.2241923929945464
2023-06-20,-0.01747844,94483827.20484853,0.8,1.444034287645218
2023-06-21,-0.0017596800000000004,94317565.9037927,1.2,-1.2484032206445288
2023-06-26,-0.005300840000000001,93817603.57774724,0.8,1.5197978315122271
2023-06-27,0.0224333,95922242.02408792,0.8,1.002000947749193
2023-06-28,-0.0032968200000000002,95606003.65813807,0.8,1.4846630393582765
2023-06-29,-0.00321056,95299054.8470334,0.8,1.4846630393582765
2023-06-30,0.018075539999999998,97021636.72488314,0.8,1.4846630393582765
2023-07-03,0.01764204,98733296.32084899,0.8,-0.1341687026765594
2023-07-04,0.006178860000000001,99343355.53615402,1.0,-0.1341687026765594
2023-07-05,0.00462738,99803054.99269491,1.0,-0.1341687026765594
2023-07-06,0.0071284600000000005,100514497.07808813,1.0,-0.1341687026765594
2023-07-07,-0.0018455399999999997,100328993.55315064,1.2,-1.2090223064213212
2023-07-10,0.0021614999999999994,100545854.67271577,0.8,1.4551596163902754
2023-07-11,0.0043035799999999996,100978561.80196817,0.8,1.4551596163902754
2023-07-12,-0.0034019800000000006,100635034.7542891,1.2,-1.2013239823644513
2023-07-13,-0.007296280000000001,99900773.36291207,0.8,-1.2013239823644513
2023-07-14,-0.0028324400000000003,99617810.41640802,0.8,-1.2013239823644513
2023-07-17,0.007753940000000001,100390240.94130822,0.8,1.4564959989008706
2023-07-18,0.0033990599999999998,100731473.39368218,0.8,1.4564959989008706
2023-07-19,0.00844608,101582259.47648308,0.8,1.4564959989008706
2023-07-20,0.0046436,102053966.85658808,0.8,0.9405467639207776
2023-07-21,0.00803448,102873917.412218,1.0,0.9405467639207776
